CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
1182,28.0,1,19,0,1,1,1,0,107.89,2053.63,1,1,0,0,5.3945,0,70.8148275862069,1
2252,57.0,1,32,1,1,1,0,3,23.23,752.18,0,1,1,0,0.703939393939394,1,12.968620689655172,1
1525,40.0,0,56,1,1,0,0,3,61.45,3439.96,0,1,0,0,1.0780701754385966,1,83.90146341463415,1
1020,39.0,1,41,0,1,0,0,2,78.53,3212.87,1,1,0,1,1.8697619047619047,0,80.32175,1
2203,55.0,0,6,1,0,0,1,1,44.77,263.97,1,0,0,1,6.395714285714286,0,4.71375,1
676,30.0,0,34,1,0,0,0,2,30.9,1031.22,1,0,0,0,0.8828571428571428,0,33.26516129032258,1
2491,51.0,1,3,1,1,1,2,1,53.6,163.25,0,0,0,0,13.4,1,3.139423076923077,0
3188,33.0,0,8,1,1,1,1,2,113.12,913.97,0,1,1,1,12.568888888888889,1,26.881470588235295,1
1740,21.0,1,58,1,1,1,0,0,59.22,3443.02,1,0,0,0,1.003728813559322,1,156.5009090909091,1
2709,42.0,0,61,0,1,1,0,2,33.03,2005.52,0,0,0,0,0.5327419354838709,0,46.64,0
2198,42.0,0,63,1,1,1,0,2,86.15,5437.18,0,1,1,0,1.34609375,1,126.44604651162791,1
1951,38.0,1,26,1,1,0,2,0,41.67,1080.64,1,0,0,1,1.5433333333333334,1,27.70871794871795,1
3076,52.0,1,58,1,1,1,0,3,42.16,2446.12,1,1,1,0,0.7145762711864406,1,46.153207547169806,1
436,56.0,0,6,0,1,0,0,3,75.86,440.61,0,1,0,0,10.837142857142856,0,7.73,1
687,36.0,0,49,0,1,1,0,2,22.27,1083.77,0,0,0,0,0.4454,0,29.29108108108108,0
3225,44.0,0,40,1,1,0,0,0,41.22,1656.76,1,1,1,0,1.0053658536585366,1,36.81688888888889,1
1985,51.0,1,28,1,1,1,0,1,77.38,2172.8,1,0,0,0,2.6682758620689655,1,41.784615384615385,1
2544,61.0,0,69,0,1,1,2,2,68.85,4746.66,1,0,1,0,0.9835714285714285,0,76.55903225806452,1
569,26.0,1,70,0,0,1,2,1,50.49,3536.55,1,0,1,0,0.7111267605633803,0,130.98333333333335,1
424,68.0,0,40,1,1,1,0,2,68.89,2754.13,1,1,0,0,1.6802439024390243,1,39.914927536231886,1
3163,57.0,1,47,1,0,0,0,3,55.04,2613.12,0,1,0,0,1.1466666666666667,0,45.05379310344827,1
3501,31.0,1,16,1,1,1,2,0,48.0,764.18,0,1,0,0,2.823529411764706,1,23.880625,1
2780,51.0,0,28,1,1,1,2,3,81.53,2264.3,0,0,1,1,2.8113793103448277,1,43.54423076923077,0
2041,35.0,0,40,1,1,1,2,1,55.0,2196.61,0,0,0,0,1.3414634146341464,1,61.01694444444445,0
3400,42.0,1,53,1,1,1,0,0,103.7,5500.73,0,1,0,1,1.9203703703703705,1,127.92395348837208,1
3274,55.0,0,18,1,1,0,2,2,115.25,2084.94,0,0,0,1,6.065789473684211,1,37.23107142857143,0
673,68.0,1,45,0,0,1,1,1,114.59,5155.6,1,0,1,0,2.4910869565217393,0,74.71884057971015,1
358,53.0,0,1,1,1,1,0,1,59.43,80.72,0,1,0,0,29.715,1,1.4948148148148148,1
255,25.0,1,16,1,1,0,0,2,119.44,1932.15,0,1,1,0,7.025882352941176,1,74.31346153846154,1
456,52.0,0,22,0,1,0,0,2,40.1,894.08,1,1,0,1,1.7434782608695654,0,16.86943396226415,1
1461,56.0,1,25,1,1,0,0,2,113.66,2844.84,1,0,0,0,4.371538461538462,1,49.90947368421053,1
603,62.0,0,30,0,0,1,1,2,75.94,2279.48,1,1,0,0,2.4496774193548387,0,36.18222222222222,1
1330,62.0,1,24,1,1,1,0,2,94.48,2276.62,1,1,1,1,3.7792000000000003,1,36.136825396825394,1
3720,47.0,0,33,1,1,0,1,3,119.1,3941.92,0,0,1,1,3.5029411764705882,1,82.12333333333333,0
269,25.0,0,14,1,1,1,0,2,88.99,1239.55,1,0,0,0,5.932666666666666,1,47.675,1
2178,62.0,1,42,0,0,1,0,1,76.28,3216.63,0,0,0,1,1.773953488372093,0,51.05761904761905,0
1317,56.0,1,41,1,1,1,1,3,85.09,3491.51,1,1,1,1,2.025952380952381,1,61.254561403508774,1
2027,35.0,1,3,1,1,1,0,2,33.24,100.89,1,0,1,1,8.31,1,2.8025,1
1654,46.0,0,1,1,0,1,1,0,36.15,33.08,1,1,0,0,18.075,0,0.7038297872340425,1
1808,32.0,0,51,1,1,1,0,0,46.06,2363.74,0,1,1,1,0.8857692307692309,1,71.62848484848485,1
544,42.0,1,68,1,0,1,0,0,48.5,3313.91,1,1,1,0,0.7028985507246377,0,77.06767441860465,1
1931,44.0,0,57,1,1,0,2,2,64.71,3697.22,1,1,0,1,1.1156896551724136,1,82.16044444444444,1
3263,68.0,1,36,1,1,1,1,2,71.32,2563.61,0,1,0,0,1.9275675675675674,1,37.15376811594203,1
2242,43.0,1,5,1,1,0,1,1,55.47,267.08,1,1,0,0,9.245,1,6.069999999999999,1
1073,69.0,1,71,0,1,0,0,1,30.19,2141.7,0,0,0,0,0.4193055555555556,0,30.595714285714283,0
1429,26.0,1,16,1,0,0,2,2,63.14,1015.9,0,0,0,0,3.7141176470588237,0,37.62592592592593,0
1607,25.0,1,2,0,1,1,0,0,60.0,131.16,0,1,1,0,20.0,0,5.044615384615384,1
3276,63.0,0,56,1,0,1,1,0,65.87,3691.78,0,1,0,0,1.1556140350877193,0,57.6840625,1
370,23.0,1,32,1,0,1,0,2,47.79,1515.6,0,1,0,0,1.4481818181818182,0,63.15,1
3355,33.0,0,8,1,1,0,0,0,51.45,406.43,1,1,1,1,5.716666666666667,1,11.953823529411764,1
2364,43.0,1,15,1,1,0,0,3,22.36,338.84,0,1,1,1,1.3975,1,7.70090909090909,1
3240,62.0,1,36,1,1,1,0,0,69.59,2510.22,0,1,1,1,1.8808108108108108,1,39.8447619047619,1
2954,46.0,1,8,1,0,1,0,0,85.23,674.3,0,0,1,1,9.47,0,14.346808510638297,0
2501,40.0,0,71,1,0,1,0,1,108.4,2132.26,0,0,0,0,1.5055555555555555,0,52.00634146341464,0
2920,26.0,1,69,1,1,0,0,0,89.09,6131.92,1,1,0,0,1.2727142857142857,1,227.10814814814816,1
3436,23.0,1,41,1,1,0,0,3,85.41,2132.26,1,0,0,0,2.0335714285714284,1,88.84416666666668,1
2395,38.0,1,42,0,1,1,0,3,116.43,4882.6,0,1,1,0,2.7076744186046513,0,125.1948717948718,1
1955,47.0,1,32,1,0,0,0,3,73.83,2354.48,1,1,0,1,2.2372727272727273,0,49.05166666666667,1
2160,63.0,0,36,1,1,1,1,3,69.59,2145.33,1,0,1,0,1.8808108108108108,1,33.52078125,1
479,51.0,1,59,1,1,1,0,0,39.96,2362.82,0,0,1,0,0.666,1,45.43884615384616,0
243,21.0,0,64,1,1,0,2,1,79.43,5072.83,0,0,1,0,1.2220000000000002,1,230.58318181818183,0
3344,65.0,0,67,0,1,1,2,2,38.99,2612.75,0,1,0,1,0.5733823529411765,0,39.58712121212121,1
1152,39.0,1,64,0,1,1,0,2,45.93,2925.98,1,0,0,0,0.7066153846153846,0,73.1495,1
1087,50.0,1,48,0,1,1,1,2,70.88,3420.48,1,0,1,1,1.4465306122448978,0,67.06823529411764,1
96,34.0,1,10,0,0,0,2,1,54.9,540.07,1,1,0,1,4.990909090909091,0,15.43057142857143,1
3692,31.0,0,22,1,1,1,0,3,108.9,2389.33,1,0,1,1,4.734782608695652,1,74.6665625,1
2634,22.0,0,61,0,1,1,0,1,58.29,3561.76,1,1,1,1,0.9401612903225807,0,154.85913043478263,1
765,55.0,0,70,1,0,1,1,2,118.68,2132.26,0,0,0,0,1.671549295774648,0,38.07607142857143,0
1665,52.0,0,36,1,1,0,0,2,83.17,2992.37,0,0,1,0,2.247837837837838,1,56.45981132075472,0
3021,18.0,0,50,0,1,0,1,2,58.2,2898.86,1,1,0,0,1.1411764705882355,0,152.57157894736844,1
3190,50.0,1,65,1,1,1,1,2,89.35,5822.58,1,1,0,0,1.3537878787878788,1,114.16823529411765,1
1657,28.0,0,26,1,0,0,2,1,38.72,989.15,0,0,0,1,1.434074074074074,0,34.10862068965517,0
3512,30.0,0,7,1,1,1,0,2,39.2,278.33,1,1,1,1,4.9,1,8.978387096774194,1
1692,54.0,1,12,0,1,1,0,1,80.65,954.1,0,0,1,1,6.203846153846154,0,17.347272727272728,0
1136,61.0,0,47,1,0,0,0,0,86.82,4066.53,1,0,1,0,1.8087499999999999,0,65.5891935483871,1
3172,49.0,0,29,1,1,1,0,2,101.02,2930.92,0,1,0,0,3.3673333333333333,1,58.6184,1
3026,29.0,1,20,1,1,0,2,1,34.4,690.71,1,1,0,0,1.638095238095238,1,23.023666666666667,1
3392,28.0,1,43,1,1,0,1,2,36.69,1582.39,1,0,1,1,0.8338636363636364,1,54.56517241379311,1
3082,38.0,1,18,1,1,1,2,3,20.18,352.13,1,0,1,0,1.0621052631578947,1,9.02897435897436,1
1583,49.0,0,36,1,0,1,2,2,82.52,2968.62,1,1,0,0,2.23027027027027,0,59.3724,1
3337,63.0,0,30,1,1,0,0,2,33.27,990.9,1,1,0,0,1.073225806451613,1,15.4828125,1
1750,23.0,1,38,1,1,0,0,3,50.49,1926.74,1,0,1,0,1.2946153846153847,1,80.28083333333333,1
956,44.0,1,47,1,0,0,1,2,28.37,1347.4,1,1,0,0,0.5910416666666667,0,29.942222222222224,1
1071,30.0,0,25,1,1,1,1,2,117.15,2935.61,0,1,1,0,4.505769230769231,1,94.69709677419355,1
3151,68.0,1,16,1,1,1,1,3,25.38,407.65,0,1,1,1,1.4929411764705882,1,5.9079710144927535,1
22,34.0,1,15,0,1,0,0,2,76.71,1136.55,0,1,0,0,4.794375,0,32.472857142857144,1
2316,57.0,0,61,1,1,0,2,2,101.21,6182.51,1,1,1,0,1.6324193548387096,1,106.595,1
3048,41.0,0,41,1,1,0,0,0,105.05,4314.37,0,0,1,0,2.501190476190476,1,102.72309523809524,0
396,25.0,0,5,0,0,1,0,2,36.34,172.48,1,1,1,0,6.0566666666666675,0,6.633846153846154,1
1579,31.0,0,43,1,0,1,1,3,52.96,2277.24,1,1,1,1,1.2036363636363636,0,71.16375,1
1063,44.0,0,29,1,0,1,1,2,94.93,2758.42,1,1,0,0,3.1643333333333334,0,61.29822222222222,1
1027,34.0,1,71,0,1,0,0,1,27.34,1939.88,0,0,0,1,0.37972222222222224,0,55.42514285714286,0
1114,19.0,1,10,1,1,1,2,1,73.15,723.25,1,1,0,0,6.65,1,36.1625,1
2583,66.0,1,12,0,0,0,1,0,87.77,1058.43,0,1,0,0,6.751538461538461,0,15.797462686567165,1
1009,43.0,0,63,1,1,0,1,3,67.8,4284.37,0,0,0,1,1.059375,1,97.37204545454546,0
2822,38.0,1,45,0,0,1,1,3,38.18,1718.59,1,0,0,0,0.83,0,44.06641025641026,1
1347,39.0,0,6,1,1,1,0,1,105.27,628.92,0,1,1,0,15.038571428571428,1,15.722999999999999,1
412,18.0,1,53,1,1,0,2,3,23.86,1271.76,0,1,0,0,0.44185185185185183,1,66.93473684210527,1
1043,28.0,0,28,1,1,1,1,2,117.89,3277.37,0,0,1,1,4.065172413793103,1,113.01275862068965,0
2124,26.0,0,33,1,0,0,2,2,86.76,2856.29,0,1,0,0,2.551764705882353,0,105.78851851851852,1
2731,55.0,1,27,1,1,1,0,3,88.08,2364.12,1,0,1,0,3.1457142857142855,1,42.21642857142857,1
1484,62.0,0,62,0,1,1,0,1,109.63,6803.25,0,0,0,0,1.74015873015873,0,107.98809523809524,0
2508,41.0,0,13,1,1,0,2,2,64.13,846.94,1,0,1,0,4.5807142857142855,1,20.165238095238095,1
1948,61.0,0,17,1,1,0,0,3,34.76,604.95,0,0,0,1,1.931111111111111,1,9.75725806451613,0
3439,65.0,0,2,1,0,0,1,0,25.73,62.3,1,0,1,0,8.576666666666666,0,0.9439393939393939,1
2586,56.0,0,2,0,0,0,1,0,32.11,74.66,0,0,1,0,10.703333333333333,0,1.3098245614035087,0
1684,63.0,0,43,1,0,1,2,3,73.73,3156.02,1,0,1,0,1.6756818181818183,0,49.3128125,1
1947,25.0,0,63,0,1,1,1,2,35.26,2210.74,0,1,1,0,0.5509375,0,85.02846153846153,1
133,19.0,0,53,0,1,0,0,0,60.19,3178.44,1,1,0,1,1.1146296296296296,0,158.922,1
3536,57.0,1,1,1,0,1,0,2,29.16,38.49,1,1,1,0,14.58,0,0.6636206896551724,1
474,67.0,0,43,1,0,1,0,3,98.57,4249.62,0,0,0,1,2.2402272727272727,0,62.49441176470588,0
1282,49.0,1,47,1,1,0,2,3,24.81,1167.05,0,1,0,0,0.516875,1,23.340999999999998,1
3284,33.0,0,8,1,1,1,1,2,65.3,535.99,0,1,0,0,7.2555555555555555,1,15.764411764705883,1
3141,44.0,1,21,1,0,1,2,2,63.68,1330.69,0,0,1,0,2.8945454545454545,0,29.57088888888889,0
1642,37.0,1,17,1,0,0,0,0,53.04,892.26,1,1,0,0,2.9466666666666668,0,23.480526315789472,1
221,64.0,0,29,1,1,0,1,3,67.26,1936.22,1,1,0,0,2.242,1,29.788,1
426,43.0,1,68,0,1,0,2,2,81.39,5533.03,1,1,0,0,1.1795652173913043,0,125.75068181818182,1
3173,40.0,0,62,0,0,1,1,2,20.86,1298.66,0,1,0,1,0.3311111111111111,0,31.674634146341464,1
2723,61.0,1,44,0,1,0,2,0,59.71,2635.8,0,0,0,0,1.326888888888889,0,42.512903225806454,0
2220,25.0,1,69,1,1,0,0,2,102.92,7104.06,0,1,0,1,1.4702857142857144,1,273.23307692307696,1
2141,56.0,1,40,1,1,0,0,1,38.91,1555.29,0,0,1,0,0.9490243902439024,1,27.28578947368421,0
3065,39.0,1,39,1,0,0,1,2,33.57,1324.75,0,1,0,0,0.83925,0,33.11875,1
3310,30.0,1,60,0,0,1,0,1,102.61,6157.23,0,0,1,0,1.6821311475409837,0,198.62032258064514,0
768,34.0,1,46,1,0,1,0,2,81.76,3748.13,0,0,0,0,1.7395744680851064,0,107.08942857142857,0
1653,18.0,1,68,1,0,1,0,2,103.81,7061.77,1,1,1,0,1.5044927536231885,0,371.6721052631579,1
2304,25.0,1,3,0,1,0,0,1,54.58,160.81,0,1,1,0,13.645,0,6.1850000000000005,1
3511,37.0,1,17,1,1,1,0,3,65.04,1106.27,1,1,0,0,3.6133333333333337,1,29.112368421052633,1
419,22.0,1,66,0,1,1,2,0,107.69,7095.82,0,0,0,0,1.607313432835821,0,308.5139130434782,0
482,23.0,1,19,1,1,1,0,2,99.34,1889.6,1,1,0,1,4.9670000000000005,1,78.73333333333333,1
1891,68.0,1,53,1,1,1,1,2,39.72,2098.56,1,1,1,0,0.7355555555555555,1,30.41391304347826,1
17,58.0,1,23,1,0,0,0,2,118.28,2717.7,1,1,0,1,4.928333333333334,0,46.06271186440678,1
2430,35.0,0,4,1,0,1,2,3,34.59,136.07,1,1,0,1,6.918000000000001,0,3.779722222222222,1
854,44.0,1,22,1,1,0,0,0,100.29,2229.88,0,1,1,0,4.360434782608696,1,49.552888888888894,1
2129,62.0,1,49,1,0,1,2,0,92.22,4528.96,0,0,1,0,1.8444,0,71.88825396825396,0
1293,47.0,0,22,1,1,1,0,2,55.33,1200.6,0,0,0,1,2.4056521739130434,1,25.0125,0
716,46.0,0,58,0,1,0,1,3,67.11,3894.28,1,0,1,0,1.137457627118644,0,82.85702127659575,1
275,47.0,0,34,0,1,1,0,2,74.87,2534.29,1,1,0,1,2.1391428571428572,0,52.79770833333333,1
2690,53.0,0,70,1,0,1,2,2,67.76,4744.87,0,1,0,1,0.9543661971830987,0,87.86796296296296,1
741,26.0,1,7,1,1,1,1,2,25.01,182.67,1,1,1,0,3.12625,1,6.765555555555555,1
587,44.0,1,13,0,0,1,0,0,93.62,1208.82,0,1,1,1,6.687142857142858,0,26.862666666666666,1
178,46.0,1,58,1,1,1,1,2,80.97,4687.85,0,1,0,0,1.3723728813559322,1,99.74148936170214,1
1793,46.0,1,64,0,1,0,0,2,28.53,1837.2,1,1,1,0,0.4389230769230769,0,39.08936170212766,1
3339,60.0,1,70,1,1,1,0,2,51.03,3574.48,0,1,0,0,0.7187323943661972,1,58.59803278688525,1
1154,25.0,0,27,1,0,1,1,2,102.45,2777.18,0,0,0,0,3.6589285714285715,0,106.81461538461538,0
190,50.0,0,65,1,1,1,0,1,105.19,6839.21,0,0,1,1,1.5937878787878788,1,134.1021568627451,0
965,45.0,1,29,1,1,0,1,0,115.48,3350.69,1,0,0,0,3.8493333333333335,1,72.84108695652174,1
277,18.0,1,9,1,1,1,0,0,102.16,909.71,0,0,0,1,10.216,1,47.87947368421053,0
2571,58.0,1,55,1,0,0,0,0,61.29,3357.52,1,0,0,0,1.0944642857142857,0,56.90711864406779,1
1080,47.0,1,8,0,1,0,0,3,108.98,868.45,0,1,0,1,12.10888888888889,0,18.092708333333334,1
944,22.0,1,31,0,0,0,0,3,114.26,3552.36,1,0,1,1,3.570625,0,154.4504347826087,1
950,29.0,1,17,1,0,1,0,0,88.35,1493.72,1,1,0,0,4.908333333333333,0,49.79066666666667,1
304,35.0,1,47,1,0,1,0,1,84.27,3959.6,0,0,1,0,1.755625,0,109.98888888888888,0
3403,39.0,1,66,1,1,0,0,0,82.67,5461.92,1,0,0,0,1.2338805970149254,1,136.548,1
3555,18.0,0,61,1,0,1,0,1,24.58,1489.96,1,0,0,0,0.3964516129032258,0,78.41894736842106,1
3326,34.0,1,64,1,1,1,0,2,96.09,6145.74,1,1,1,0,1.4783076923076923,1,175.59257142857143,1
2314,48.0,0,32,0,0,0,0,0,63.73,2036.38,0,1,1,1,1.9312121212121212,0,41.558775510204086,1
30,53.0,0,63,1,1,0,2,2,53.1,3353.32,0,1,0,0,0.8296875,1,62.098518518518524,1
318,22.0,0,31,1,1,0,0,2,36.44,1115.3,1,1,0,1,1.13875,1,48.49130434782609,1
138,46.0,0,19,1,0,1,0,0,62.62,1185.22,0,1,0,1,3.131,0,25.21744680851064,1
939,53.0,0,54,1,1,1,2,1,105.12,5668.59,0,0,0,1,1.9112727272727275,1,104.9738888888889,0
2976,61.0,1,61,1,0,0,2,2,83.75,5115.16,1,0,0,0,1.3508064516129032,0,82.50258064516129,1
161,26.0,1,63,1,1,1,2,2,30.89,1934.28,1,1,0,0,0.48265625,1,71.64,1
1762,56.0,1,16,1,0,0,0,0,98.83,1581.19,0,1,1,0,5.813529411764706,0,27.74017543859649,1
1811,29.0,0,47,1,1,1,2,2,34.36,1629.73,1,0,0,0,0.7158333333333333,1,54.324333333333335,1
398,32.0,0,71,0,1,1,2,2,35.04,2486.59,0,1,0,0,0.48666666666666664,0,75.35121212121213,1
1965,32.0,0,68,0,0,0,0,1,72.59,4933.46,0,0,0,0,1.0520289855072464,0,149.49878787878788,0
229,39.0,1,58,1,1,0,0,2,70.18,4066.22,1,1,0,0,1.1894915254237288,1,101.65549999999999,1
1824,64.0,1,54,1,1,1,0,1,98.95,5331.42,1,0,1,1,1.799090909090909,1,82.02184615384616,1
1325,39.0,1,2,1,0,1,1,2,98.63,2149.4,0,1,1,1,32.876666666666665,0,53.735,1
2863,61.0,0,7,1,1,1,2,1,46.32,323.18,1,0,1,0,5.79,1,5.212580645161291,1
2519,29.0,0,33,1,0,1,2,2,119.36,3923.26,0,1,1,0,3.510588235294118,0,130.77533333333335,1
2341,35.0,0,48,1,1,1,0,2,89.9,4322.5,1,0,1,0,1.8346938775510204,1,120.06944444444444,1
3575,41.0,0,39,1,1,1,0,2,73.1,2845.82,0,1,1,0,1.8275,1,67.75761904761904,1
111,30.0,0,55,1,0,0,2,2,47.52,2635.5,1,1,0,0,0.8485714285714286,0,85.01612903225806,1
1591,22.0,0,16,0,0,1,0,1,40.99,680.3,1,1,1,0,2.4111764705882353,0,29.578260869565216,1
2284,45.0,0,28,0,0,1,0,1,65.66,1837.12,0,0,0,1,2.2641379310344827,0,39.93739130434783,0
2154,22.0,0,6,1,1,0,0,3,84.0,507.01,0,0,0,0,12.0,1,22.04391304347826,0
2467,41.0,1,27,1,1,1,0,3,25.78,698.37,0,0,0,0,0.9207142857142857,1,16.627857142857142,0
2312,64.0,1,22,0,1,0,0,1,75.24,1658.72,0,0,1,0,3.271304347826087,0,25.51876923076923,0
2216,53.0,1,63,0,0,1,0,2,61.98,3921.22,1,1,0,0,0.9684375,0,72.61518518518518,1
472,69.0,0,44,0,0,1,0,0,95.04,4181.23,1,1,0,1,2.112,0,59.73185714285714,1
1348,39.0,0,4,0,0,0,0,2,31.75,125.47,1,0,0,1,6.35,0,3.13675,1
2356,32.0,1,17,1,1,0,0,2,117.47,1991.12,0,1,1,0,6.526111111111111,1,60.336969696969696,1
2866,62.0,0,35,1,1,0,0,3,45.23,1584.74,1,0,0,0,1.2563888888888888,1,25.154603174603174,1
1138,40.0,1,63,1,0,0,1,1,89.67,5651.13,1,0,0,1,1.40109375,0,137.83243902439025,1
2849,63.0,0,25,1,1,1,2,0,60.45,1500.79,0,1,1,0,2.325,1,23.44984375,1
762,64.0,1,23,1,1,1,1,0,33.61,771.85,0,0,0,0,1.4004166666666666,1,11.874615384615385,0
530,39.0,1,59,1,1,1,0,0,98.38,5802.06,1,1,1,0,1.6396666666666666,1,145.0515,1
1365,35.0,0,26,0,1,1,0,2,92.86,2414.5,0,0,0,0,3.4392592592592592,0,67.06944444444444,0
2522,34.0,1,58,0,1,1,2,1,69.86,4041.82,0,1,0,0,1.1840677966101696,0,115.48057142857144,1
2897,55.0,0,64,0,0,1,0,2,63.55,4065.03,1,1,0,1,0.9776923076923076,0,72.58982142857143,1
2698,67.0,1,39,1,0,0,0,3,23.25,914.05,0,0,0,0,0.58125,0,13.441911764705882,0
1851,39.0,0,8,1,0,1,0,0,117.41,946.14,0,0,0,0,13.045555555555556,0,23.6535,0
2530,69.0,1,52,1,0,1,2,3,51.81,2694.59,1,0,0,1,0.9775471698113208,0,38.49414285714286,1
645,28.0,1,32,1,1,1,0,2,57.64,1836.59,1,1,0,0,1.7466666666666666,1,63.330689655172414,1
383,63.0,1,58,0,1,1,0,3,52.63,3045.63,0,0,0,0,0.8920338983050848,0,47.58796875,0
1037,66.0,1,54,0,1,1,1,3,62.19,3350.78,0,0,0,1,1.1307272727272726,0,50.01164179104478,0
3253,21.0,1,50,1,1,1,2,2,87.72,4388.48,0,1,0,1,1.72,1,199.47636363636363,1
3303,39.0,1,44,0,0,1,1,2,69.59,1052.05,1,1,0,0,1.5464444444444445,0,26.30125,1
1797,22.0,1,9,1,1,1,2,0,98.41,875.42,1,1,0,1,9.841,1,38.06173913043478,1
528,65.0,0,58,1,1,1,0,1,87.94,5106.09,1,1,1,0,1.4905084745762711,1,77.36500000000001,1
3366,56.0,0,30,0,1,1,0,2,103.6,3107.69,0,1,0,0,3.3419354838709676,0,54.520877192982454,1
2441,61.0,1,39,1,1,1,2,2,115.77,4532.08,0,0,1,0,2.89425,1,73.09806451612903,0
3127,45.0,1,45,0,0,1,0,2,75.99,3401.17,1,1,1,1,1.6519565217391303,0,73.93847826086957,1
258,42.0,0,68,0,1,0,0,0,81.71,5560.25,1,0,0,0,1.1842028985507245,0,129.3081395348837,1
3019,27.0,0,7,0,1,1,1,2,90.58,643.36,0,0,0,1,11.3225,0,22.97714285714286,0
3028,59.0,0,19,1,1,0,2,1,69.59,1911.77,0,1,0,0,3.4795000000000003,1,31.862833333333334,1
1112,56.0,0,29,0,0,0,0,3,50.19,1444.66,0,0,0,1,1.6729999999999998,0,25.344912280701756,0
1786,44.0,1,10,1,1,1,1,3,95.35,947.28,1,1,0,0,8.668181818181818,1,21.050666666666665,1
952,35.0,1,60,0,1,0,2,3,117.46,7050.11,1,0,1,1,1.9255737704918032,0,195.83638888888888,1
2792,47.0,1,49,1,1,1,0,2,56.27,2756.64,0,1,1,0,1.1254,1,57.43,1
1097,64.0,1,53,1,1,1,0,0,54.64,2881.12,0,0,1,1,1.0118518518518518,1,44.32492307692308,0
1288,20.0,1,60,1,1,0,0,1,93.96,5632.67,0,1,1,0,1.5403278688524589,1,268.22238095238095,1
2850,44.0,1,61,1,1,1,2,3,53.64,3259.7,0,0,0,1,0.8651612903225806,1,72.43777777777777,0
2237,40.0,1,26,1,0,0,1,0,34.33,910.46,1,0,1,1,1.2714814814814814,0,22.206341463414635,1
1039,44.0,0,48,1,0,1,2,1,96.36,4615.57,1,1,0,0,1.966530612244898,0,102.56822222222222,1
1049,30.0,1,5,0,1,0,0,2,108.38,533.18,1,0,1,0,18.063333333333333,0,17.199354838709677,1
2348,63.0,1,70,1,1,1,1,0,23.39,1641.3,0,1,1,1,0.32943661971830984,1,25.6453125,1
1099,47.0,0,11,1,0,0,0,2,114.19,1249.28,1,1,0,1,9.515833333333333,0,26.026666666666667,1
288,39.0,0,6,1,0,1,1,0,61.29,357.26,1,1,0,0,8.755714285714285,0,8.9315,1
63,23.0,1,26,1,1,0,0,0,25.92,665.23,1,0,1,1,0.9600000000000001,1,27.717916666666667,1
559,25.0,0,68,1,0,1,0,0,35.59,2411.18,0,1,1,0,0.5157971014492754,0,92.7376923076923,1
2557,53.0,0,13,1,1,0,2,2,90.49,1156.37,1,1,0,0,6.463571428571428,1,21.414259259259257,1
1924,62.0,0,51,0,1,1,0,0,69.69,3557.93,1,0,0,0,1.3401923076923077,0,56.47507936507936,1
1627,18.0,0,46,1,1,1,0,2,107.35,4941.68,0,1,0,1,2.2840425531914894,1,260.0884210526316,1
2493,55.0,1,71,1,1,0,0,0,29.19,2072.33,0,0,1,0,0.4054166666666667,1,37.005892857142854,0
3689,56.0,0,53,1,1,0,0,3,27.86,1480.72,0,1,0,0,0.5159259259259259,1,25.977543859649124,1
3523,26.0,1,50,1,1,1,1,1,36.38,1824.37,1,1,0,0,0.7133333333333334,1,67.56925925925925,1
1812,43.0,1,32,1,1,0,1,1,42.1,1366.21,1,0,1,1,1.2757575757575759,1,31.050227272727273,1
1673,23.0,1,47,1,1,1,0,3,95.14,4457.62,0,0,0,0,1.9820833333333334,1,185.73416666666665,0
1102,33.0,1,60,1,1,1,0,2,106.93,6420.46,0,1,0,0,1.7529508196721313,1,188.83705882352942,1
2411,25.0,1,46,1,0,0,0,2,88.36,4054.48,0,1,0,1,1.88,0,155.94153846153847,1
2907,40.0,1,67,0,0,1,0,2,91.38,6123.94,1,1,1,0,1.3438235294117646,0,149.36439024390242,1
1226,32.0,0,66,1,1,1,2,2,103.76,6857.84,0,0,1,1,1.5486567164179106,1,207.81333333333333,0
154,57.0,1,64,0,0,1,0,2,87.51,5600.52,1,0,0,0,1.3463076923076924,0,96.56068965517242,1
1358,52.0,0,29,1,1,0,1,2,108.46,3130.73,1,0,1,1,3.615333333333333,1,59.07037735849057,1
2532,26.0,0,22,1,0,1,0,0,106.62,2353.69,1,1,0,1,4.635652173913043,0,87.17370370370371,1
1134,59.0,0,66,0,0,1,1,2,110.32,7284.66,0,1,1,0,1.6465671641791044,0,121.411,1
2159,22.0,1,62,1,1,0,0,2,110.09,6816.94,1,0,1,0,1.7474603174603176,1,296.3886956521739,1
3464,18.0,1,71,1,1,0,0,1,45.36,3214.33,0,0,0,1,0.63,1,169.17526315789473,0
824,38.0,0,12,1,1,1,2,2,46.27,553.6,0,0,1,0,3.5592307692307696,1,14.194871794871796,0
1455,38.0,0,23,1,0,1,1,1,44.29,1009.01,0,0,0,1,1.8454166666666667,0,25.87205128205128,0
434,49.0,1,31,0,1,1,2,0,94.9,2950.26,0,1,1,1,2.965625,0,59.0052,1
