CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
2237,40.0,1,26,1,0,0,1,0,34.33,910.46,1,0,1,1,0,1.2714814814814814,0,22.206341463414635,1
341,54.0,0,41,0,1,1,2,3,75.23,3072.3,0,1,1,0,0,1.7911904761904762,0,55.86000000000001,1
1583,49.0,0,36,1,0,1,2,2,82.52,2968.62,1,1,0,0,0,2.23027027027027,0,59.3724,1
1713,50.0,0,23,0,1,1,0,2,106.02,2451.51,1,0,0,1,0,4.4174999999999995,0,48.068823529411766,1
3297,18.0,0,43,1,1,0,0,3,68.44,2947.99,0,0,1,0,0,1.5554545454545454,1,155.1573684210526,0
2471,36.0,1,6,1,1,1,0,2,84.57,495.03,0,1,0,0,1,12.081428571428571,1,13.379189189189189,1
500,19.0,1,69,1,1,1,0,0,25.44,1766.71,1,0,0,0,0,0.36342857142857143,1,88.3355,1
1682,61.0,1,43,1,0,0,0,3,109.45,4709.75,0,1,1,0,0,2.4875000000000003,0,75.96370967741936,1
1733,43.0,1,25,1,1,1,0,2,52.72,1313.84,0,0,0,0,0,2.0276923076923077,1,29.86,0
3226,49.0,1,18,1,1,0,0,3,83.22,1482.54,1,1,0,0,0,4.38,1,29.6508,1
285,23.0,0,62,1,1,0,0,1,111.61,6924.17,0,1,0,1,0,1.7715873015873016,1,288.50708333333336,1
545,49.0,1,13,1,1,1,0,2,101.05,1312.02,0,1,0,0,0,7.2178571428571425,1,26.2404,1
2826,21.0,0,43,1,0,0,0,0,83.77,3603.67,1,0,1,1,0,1.9038636363636363,0,163.80318181818183,1
784,28.0,1,28,1,1,1,0,3,90.36,2514.23,0,0,0,1,0,3.115862068965517,1,86.69758620689655,0
3473,34.0,1,18,1,1,1,0,0,112.09,2013.43,0,0,0,0,0,5.899473684210527,1,57.52657142857143,0
2987,55.0,1,59,1,0,0,1,2,101.21,5976.19,1,0,0,1,0,1.6868333333333332,0,106.71767857142856,1
217,41.0,1,60,0,1,1,2,1,80.99,4878.16,0,1,1,0,0,1.327704918032787,0,116.14666666666666,1
1033,22.0,1,63,0,0,0,0,0,85.87,5407.76,1,1,0,0,0,1.34171875,0,235.12,1
3216,69.0,0,57,1,1,1,0,1,34.73,1994.04,0,0,0,0,0,0.5987931034482759,1,28.486285714285714,0
81,51.0,0,51,0,1,1,2,2,67.02,3425.89,1,0,1,1,0,1.2888461538461538,0,65.8825,1
3085,23.0,0,56,1,0,0,0,0,50.1,2807.94,0,0,0,1,0,0.8789473684210527,0,116.9975,0
727,39.0,1,27,0,0,1,1,0,63.2,1696.28,1,1,1,0,0,2.257142857142857,0,42.407,1
2682,28.0,1,32,1,1,0,0,2,69.59,2749.34,0,1,0,0,0,2.108787878787879,1,94.8048275862069,1
1366,65.0,0,9,1,1,1,2,2,34.92,320.46,1,1,0,1,0,3.492,1,4.8554545454545455,1
2332,33.0,1,68,1,1,0,2,0,21.74,1473.06,1,1,0,0,0,0.31507246376811593,1,43.325294117647054,1
3265,50.0,1,46,1,1,1,1,2,59.69,2739.59,1,1,0,0,0,1.27,1,53.71745098039216,1
2398,26.0,0,67,1,0,1,0,0,52.22,3496.93,0,1,0,1,0,0.7679411764705882,0,129.51592592592593,1
406,44.0,1,26,1,1,1,2,2,62.04,1611.4,1,0,0,0,0,2.2977777777777777,1,35.80888888888889,1
3188,33.0,0,8,1,1,1,1,2,113.12,913.97,0,1,1,1,1,12.568888888888889,1,26.881470588235295,1
1630,46.0,1,6,0,0,0,1,2,90.71,539.21,0,1,0,0,1,12.958571428571428,0,11.472553191489363,1
477,20.0,0,24,1,1,1,0,2,52.75,1274.01,0,0,0,1,0,2.11,1,60.667142857142856,0
3645,44.0,1,48,1,1,1,1,1,37.93,1825.04,1,1,1,1,0,0.7740816326530612,1,40.556444444444445,1
2091,53.0,1,45,1,0,1,0,1,81.85,3666.51,0,0,1,0,0,1.7793478260869564,0,67.89833333333334,0
2375,36.0,0,13,1,0,0,0,0,85.76,1117.83,1,1,0,1,0,6.125714285714286,0,30.21162162162162,1
1838,43.0,1,69,1,1,0,0,1,68.36,4690.16,0,0,1,0,0,0.9765714285714285,1,106.59454545454545,0
822,20.0,1,25,0,1,1,0,1,41.28,1023.05,0,0,1,1,0,1.5876923076923077,0,48.71666666666666,0
1687,36.0,0,20,0,1,1,1,2,22.86,461.83,1,0,0,0,0,1.0885714285714285,0,12.481891891891891,1
151,44.0,1,66,1,1,1,1,1,46.57,3073.51,1,0,0,0,0,0.6950746268656717,1,68.30022222222223,1
4,44.0,0,45,1,1,0,0,2,65.72,2939.72,1,1,0,0,0,1.428695652173913,1,65.32711111111111,1
1551,44.0,1,47,1,0,1,1,3,98.79,4631.94,1,1,1,1,0,2.058125,0,102.93199999999999,1
547,69.0,1,63,0,0,1,2,3,105.38,6612.85,0,0,0,1,0,1.6465625,0,94.46928571428572,0
2571,58.0,1,55,1,0,0,0,0,61.29,3357.52,1,0,0,0,0,1.0944642857142857,0,56.90711864406779,1
1656,50.0,1,19,1,1,0,0,2,99.61,1898.38,0,0,0,1,0,4.9805,1,37.223137254901964,0
2496,57.0,0,35,1,0,1,0,2,119.34,4171.33,1,1,1,0,0,3.315,0,71.91948275862069,1
3107,56.0,1,53,0,1,0,0,0,91.66,4859.68,0,0,0,0,0,1.6974074074074073,0,85.25754385964913,0
1365,35.0,0,26,0,1,1,0,2,92.86,2414.5,0,0,0,0,0,3.4392592592592592,0,67.06944444444444,0
123,57.0,1,14,0,1,0,0,0,110.95,1553.63,0,0,0,1,0,7.3966666666666665,0,26.786724137931035,0
2432,18.0,1,45,0,1,1,0,0,53.81,2431.68,1,1,0,0,0,1.1697826086956522,0,127.98315789473683,1
1738,28.0,1,44,0,0,1,2,2,21.12,927.25,0,0,1,0,0,0.4693333333333334,0,31.974137931034484,0
303,45.0,1,65,0,1,0,1,2,118.7,2132.26,1,1,0,0,0,1.7984848484848486,0,46.35347826086957,1
219,42.0,0,51,1,1,1,0,0,69.05,3496.78,1,1,0,0,0,1.3278846153846153,1,81.32046511627908,1
474,67.0,0,43,1,0,1,0,3,98.57,4249.62,0,0,0,1,0,2.2402272727272727,0,62.49441176470588,0
1745,40.0,0,23,1,1,1,0,2,101.25,2315.85,0,1,1,0,0,4.21875,1,56.484146341463415,1
422,48.0,0,56,0,0,0,0,2,59.75,3335.27,1,0,0,0,0,1.0482456140350878,0,68.06673469387755,1
3584,47.0,1,19,1,1,1,0,2,74.13,1401.42,0,1,0,1,0,3.7064999999999997,1,29.196250000000003,1
108,59.0,0,55,1,1,0,0,2,73.99,4080.29,0,1,0,1,0,1.3212499999999998,1,68.00483333333334,1
2973,52.0,0,60,0,0,1,0,3,42.02,2512.31,1,1,0,1,0,0.6888524590163935,0,47.40207547169811,1
1587,24.0,1,59,1,1,1,0,0,31.76,1867.28,0,1,1,0,0,0.5293333333333333,1,74.6912,1
1473,33.0,1,33,0,1,1,0,3,74.36,2444.26,0,1,0,0,0,2.1870588235294117,0,71.89,1
165,43.0,1,19,1,1,1,2,1,32.01,610.74,1,1,0,1,0,1.6004999999999998,1,13.880454545454546,1
213,65.0,1,28,1,1,0,0,2,54.61,1536.52,0,0,0,0,0,1.883103448275862,1,23.28060606060606,0
949,69.0,0,52,1,1,0,0,3,38.61,2024.76,0,0,1,0,0,0.7284905660377359,1,28.925142857142855,0
581,66.0,0,49,1,1,1,0,0,90.69,4467.81,0,0,1,0,0,1.8137999999999999,1,66.68373134328358,0
1952,19.0,1,37,1,1,1,2,0,107.2,3972.9,1,0,0,0,0,2.8210526315789473,1,198.645,1
749,18.0,1,26,1,0,0,2,0,77.79,2026.2,0,1,1,0,0,2.881111111111111,0,106.6421052631579,1
505,65.0,1,40,1,1,0,0,0,61.02,2428.63,1,0,0,0,0,1.4882926829268293,1,36.79742424242424,1
627,29.0,0,38,0,1,0,2,0,119.66,4566.17,1,0,1,1,0,3.068205128205128,0,152.20566666666667,1
3197,22.0,0,54,0,1,0,0,2,22.12,1196.63,1,1,0,0,0,0.4021818181818182,0,52.02739130434783,1
367,54.0,1,22,1,0,1,2,0,50.43,1106.57,0,0,0,0,0,2.192608695652174,0,20.119454545454545,0
3587,49.0,1,16,1,0,0,0,0,47.87,769.8,0,1,0,1,0,2.8158823529411765,0,15.395999999999999,1
3312,26.0,0,28,1,0,1,0,1,55.62,1551.0,1,0,0,1,0,1.9179310344827585,0,57.44444444444444,1
2995,58.0,1,35,0,0,1,1,0,43.06,1483.72,1,1,1,1,0,1.1961111111111111,0,25.147796610169493,1
397,52.0,1,60,1,1,0,0,0,46.43,2791.52,1,1,1,0,0,0.7611475409836066,1,52.670188679245285,1
1907,36.0,0,45,0,1,0,1,3,45.77,2073.07,1,1,0,0,0,0.9950000000000001,0,56.028918918918926,1
1643,65.0,1,46,1,1,0,0,2,70.57,3251.79,0,1,0,0,0,1.5014893617021274,1,49.26954545454545,1
2333,33.0,0,55,1,1,1,1,2,59.11,3250.98,0,0,0,0,0,1.0555357142857142,1,95.61705882352942,0
1890,20.0,1,26,1,1,1,0,0,83.93,2182.31,0,0,1,1,0,3.108518518518519,1,103.91952380952381,0
3722,37.0,1,25,0,1,1,0,0,71.44,1787.72,0,1,0,0,0,2.7476923076923074,0,47.04526315789474,1
3346,41.0,0,65,1,0,0,2,2,38.34,2493.52,0,1,0,1,0,0.5809090909090909,0,59.36952380952381,1
2983,50.0,0,6,1,0,1,2,0,101.0,605.39,1,1,1,1,1,14.428571428571429,0,11.870392156862744,1
3075,41.0,1,23,1,1,0,2,0,67.22,2132.26,1,0,0,1,0,2.8008333333333333,1,50.76809523809524,1
3092,69.0,0,64,1,0,1,1,0,35.32,2276.03,0,1,1,1,0,0.5433846153846154,0,32.51471428571429,1
3392,28.0,1,43,1,1,0,1,2,36.69,1582.39,1,0,1,1,0,0.8338636363636364,1,54.56517241379311,1
339,66.0,1,23,1,1,0,0,0,99.7,2294.15,0,0,1,1,0,4.154166666666667,1,34.2410447761194,0
2218,25.0,0,30,1,1,1,0,2,90.3,2715.59,0,0,1,0,0,2.9129032258064513,1,104.44576923076923,0
1941,53.0,1,18,0,1,1,0,0,70.65,1278.29,0,0,1,1,0,3.7184210526315793,0,23.672037037037036,0
2337,55.0,1,21,1,1,0,0,2,50.61,1072.27,1,0,0,1,0,2.3004545454545453,1,19.14767857142857,1
3054,57.0,0,57,1,0,1,2,0,66.05,3757.28,1,0,0,0,0,1.138793103448276,0,64.78068965517242,1
1399,37.0,0,23,0,1,0,0,2,83.65,1919.14,0,0,0,0,0,3.485416666666667,0,50.503684210526316,0
2088,52.0,1,45,0,1,0,2,2,107.93,4848.71,0,0,1,1,0,2.346304347826087,0,91.48509433962265,0
1938,65.0,0,44,1,1,1,0,0,75.59,3333.63,1,0,0,1,0,1.6797777777777778,1,50.50954545454545,1
3684,42.0,0,47,0,1,0,1,2,47.67,2247.67,0,0,0,0,0,0.993125,0,52.27139534883721,0
3336,52.0,0,40,1,0,1,0,0,24.27,958.07,0,0,0,0,0,0.5919512195121951,0,18.07679245283019,0
1990,42.0,0,51,0,1,0,0,1,37.55,1918.96,1,0,1,1,0,0.7221153846153846,0,44.626976744186045,1
1353,46.0,1,42,1,0,1,2,2,85.02,3584.56,1,0,0,1,0,1.9772093023255812,0,76.26723404255318,1
3461,35.0,1,7,1,0,0,0,2,36.04,249.93,0,1,1,0,0,4.505,0,6.9425,1
3258,63.0,1,50,1,1,1,0,1,68.15,3410.64,0,1,0,0,0,1.3362745098039217,1,53.29125,1
2341,35.0,0,48,1,1,1,0,2,89.9,4322.5,1,0,1,0,0,1.8346938775510204,1,120.06944444444444,1
1355,19.0,0,6,1,0,1,0,1,50.82,291.71,0,1,1,1,0,7.26,0,14.5855,1
3140,52.0,0,9,1,0,0,0,0,86.91,783.71,0,1,0,1,1,8.690999999999999,0,14.786981132075473,1
2099,33.0,0,57,0,1,1,1,2,78.11,4464.99,0,1,0,0,0,1.3467241379310344,0,131.32323529411764,1
766,58.0,0,31,0,0,0,0,3,63.89,1974.66,1,0,0,0,0,1.9965625,0,33.46881355932204,1
2130,53.0,0,21,0,0,1,0,2,109.72,2312.44,0,0,1,1,0,4.987272727272727,0,42.82296296296296,0
1691,50.0,0,40,1,1,0,0,0,89.21,3568.67,1,1,0,0,0,2.1758536585365853,1,69.97392156862745,1
1781,21.0,1,45,0,1,0,2,3,56.06,2515.95,0,1,0,1,0,1.2186956521739132,0,114.36136363636363,1
3633,50.0,1,49,0,0,1,1,0,100.43,4920.1,0,0,0,0,0,2.0086,0,96.47254901960785,0
2558,31.0,0,20,1,1,1,0,0,93.81,1870.94,1,0,0,1,0,4.467142857142857,1,58.466875,1
3182,38.0,0,17,1,1,1,0,1,99.17,1677.01,1,1,0,0,0,5.509444444444444,1,43.00025641025641,1
2018,65.0,0,28,1,1,1,0,1,84.1,2352.26,0,1,1,0,0,2.9,1,35.64030303030303,1
1251,37.0,1,41,0,1,1,1,3,57.94,2376.22,0,0,1,0,0,1.3795238095238094,0,62.53210526315789,0
1712,25.0,1,66,0,1,0,1,0,54.86,3619.1,1,0,1,0,0,0.8188059701492537,0,139.19615384615383,1
3030,24.0,0,25,1,0,1,2,1,85.42,2132.85,1,0,0,1,0,3.2853846153846153,0,85.314,1
697,20.0,0,58,0,1,0,0,1,33.09,1921.48,1,0,0,0,0,0.5608474576271187,0,91.49904761904762,1
1919,34.0,1,41,1,1,0,0,2,101.99,4186.9,1,0,0,1,0,2.4283333333333332,1,119.62571428571428,1
2570,50.0,1,6,1,1,1,0,2,57.03,330.74,0,1,1,0,0,8.147142857142857,1,6.4850980392156865,1
3376,65.0,1,38,1,1,0,0,2,83.04,3153.0,0,1,0,1,0,2.1292307692307695,1,47.77272727272727,1
1130,29.0,1,6,0,1,1,0,3,69.91,399.72,0,0,1,0,0,9.987142857142857,0,13.324000000000002,0
1641,68.0,0,45,1,1,0,0,2,71.93,3235.23,1,0,0,0,0,1.5636956521739132,1,46.88739130434783,1
2366,39.0,1,14,1,1,1,1,3,93.8,1314.71,0,0,1,1,0,6.253333333333333,1,32.86775,0
3403,39.0,1,66,1,1,0,0,0,82.67,5461.92,1,0,0,0,0,1.2338805970149254,1,136.548,1
3535,63.0,0,40,1,1,0,2,3,45.03,1802.74,0,0,0,0,0,1.0982926829268294,1,28.1678125,0
1871,47.0,1,3,0,1,1,0,0,27.42,87.74,1,0,1,0,0,6.855,0,1.8279166666666666,1
718,55.0,1,24,0,0,0,2,2,104.02,2497.13,1,1,1,1,0,4.1608,0,44.59160714285714,1
2646,55.0,1,19,1,1,1,2,1,108.49,2054.55,0,1,0,0,0,5.4245,1,36.68839285714286,1
3192,62.0,0,18,1,1,1,2,1,36.45,644.94,1,0,1,0,0,1.918421052631579,1,10.237142857142858,1
2787,68.0,1,64,1,0,0,1,0,50.95,3258.17,0,1,0,1,0,0.7838461538461539,0,47.21985507246377,1
2080,44.0,0,35,1,1,1,2,1,48.23,1680.39,0,1,0,0,0,1.339722222222222,1,37.342,1
1396,44.0,0,62,1,1,0,0,2,113.74,7050.68,0,0,1,0,0,1.8053968253968253,1,156.6817777777778,0
618,44.0,1,1,1,1,1,0,0,40.48,35.56,0,0,0,0,0,20.24,1,0.7902222222222223,0
332,51.0,1,25,1,1,0,1,2,36.65,920.44,1,1,0,0,0,1.4096153846153845,1,17.700769230769232,1
2822,38.0,1,45,0,0,1,1,3,38.18,1718.59,1,0,0,0,0,0.83,0,44.06641025641026,1
2192,47.0,1,49,1,0,1,2,2,92.99,4560.98,0,1,0,0,0,1.8598,0,95.02041666666666,1
839,50.0,0,16,0,1,1,0,3,108.8,1745.22,0,1,1,1,0,6.3999999999999995,0,34.22,1
2546,45.0,1,19,1,1,1,0,2,59.34,1125.66,1,0,0,1,0,2.967,1,24.47086956521739,1
762,64.0,1,23,1,1,1,1,0,33.61,771.85,0,0,0,0,0,1.4004166666666666,1,11.874615384615385,0
2562,50.0,1,25,1,0,1,2,2,78.57,1969.27,1,1,0,1,0,3.0219230769230765,0,38.61313725490196,1
1591,22.0,0,16,0,0,1,0,1,40.99,680.3,1,1,1,0,0,2.4111764705882353,0,29.578260869565216,1
3221,65.0,1,54,1,1,1,0,0,26.42,1416.79,1,1,1,0,0,0.4803636363636364,1,21.46651515151515,1
2873,36.0,1,1,0,1,1,0,2,108.62,109.04,1,0,1,1,1,54.31,0,2.947027027027027,1
254,21.0,0,42,1,1,1,0,2,107.08,4485.4,1,0,0,1,0,2.490232558139535,1,203.88181818181818,1
790,52.0,0,19,0,1,1,0,1,117.59,2234.0,1,1,0,0,0,5.8795,0,42.15094339622642,1
3375,44.0,1,34,1,1,0,0,2,67.4,2284.86,1,1,0,1,0,1.925714285714286,1,50.77466666666667,1
1242,34.0,1,55,1,1,1,2,3,49.4,2715.8,1,0,1,0,0,0.8821428571428571,1,77.59428571428572,1
2577,61.0,1,18,1,1,1,0,0,96.98,1747.19,1,0,1,1,0,5.104210526315789,1,28.18048387096774,1
1801,45.0,1,34,1,0,1,0,2,38.05,1288.81,0,0,1,0,0,1.087142857142857,0,28.01760869565217,0
2361,47.0,1,45,0,0,0,1,2,44.33,1977.01,1,1,0,1,0,0.963695652173913,0,41.18770833333333,1
3296,46.0,0,6,0,1,1,2,3,45.57,287.68,1,0,0,1,0,6.51,0,6.120851063829788,1
1577,44.0,0,21,1,1,0,2,2,115.16,2426.75,1,1,1,1,0,5.234545454545454,1,53.92777777777778,1
632,23.0,1,70,1,0,1,0,2,69.59,6507.29,1,1,0,1,0,0.9801408450704225,0,271.13708333333335,1
2135,52.0,1,48,0,1,1,2,2,33.37,1592.81,1,1,1,0,0,0.6810204081632653,0,30.05301886792453,1
3598,58.0,0,39,1,1,0,0,2,29.28,1142.77,1,0,0,0,0,0.732,1,19.368983050847458,1
2749,54.0,1,31,1,1,1,1,2,104.28,3236.29,0,0,0,1,0,3.25875,1,58.84163636363636,0
450,41.0,1,10,0,1,1,1,1,100.23,1010.0,0,0,1,1,1,9.111818181818181,0,24.047619047619047,0
364,46.0,1,30,0,1,0,0,3,87.1,2621.62,0,0,1,0,0,2.8096774193548386,0,55.77914893617021,0
1247,66.0,1,18,0,1,0,0,0,39.61,723.49,0,1,1,0,0,2.084736842105263,0,10.798358208955223,1
3545,63.0,1,60,1,1,0,0,2,68.03,4064.39,1,1,1,0,0,1.1152459016393443,1,63.50609375,1
2857,48.0,0,15,1,1,0,2,2,80.27,1201.0,1,0,0,1,0,5.016875,1,24.510204081632654,1
1024,52.0,1,4,1,1,0,0,1,113.21,462.77,0,0,0,0,1,22.642,1,8.731509433962264,0
211,50.0,1,63,1,1,0,1,0,36.94,2317.98,1,0,0,0,0,0.5771875,1,45.45058823529412,1
137,69.0,1,40,0,0,1,0,2,71.54,2873.79,1,1,0,1,0,1.744878048780488,0,41.05414285714286,1
2061,38.0,0,9,1,1,0,0,3,35.78,340.12,1,1,1,0,0,3.5780000000000003,1,8.72102564102564,1
1963,49.0,0,9,1,1,0,2,3,64.38,591.33,0,1,1,0,0,6.438,1,11.826600000000001,1
1565,44.0,0,26,0,1,1,1,1,40.01,1046.88,0,0,0,0,0,1.4818518518518518,0,23.264000000000003,0
730,50.0,0,4,1,1,1,2,2,103.62,410.0,0,0,0,0,1,20.724,1,8.03921568627451,0
1263,20.0,1,16,1,1,1,0,3,45.47,730.34,1,1,0,0,0,2.6747058823529413,1,34.77809523809524,1
1258,35.0,0,15,1,0,0,0,0,61.71,912.19,1,1,0,1,0,3.856875,0,25.338611111111113,1
680,44.0,1,52,1,1,1,0,1,60.78,3152.75,0,1,0,1,0,1.1467924528301887,1,70.06111111111112,1
3468,59.0,1,69,0,1,0,0,1,106.63,7350.36,0,1,1,0,0,1.5232857142857141,0,122.506,1
3736,48.0,0,5,0,0,1,0,2,95.78,479.52,1,0,0,0,1,15.963333333333333,0,9.786122448979592,1
1094,20.0,0,20,1,1,0,1,0,25.76,511.28,0,0,0,0,0,1.2266666666666668,1,24.346666666666664,0
1212,57.0,0,18,0,1,1,0,0,26.71,483.4,0,0,0,0,0,1.4057894736842105,0,8.33448275862069,0
2223,63.0,0,2,1,1,0,0,0,75.12,159.02,0,1,0,0,1,25.040000000000003,1,2.4846875,1
864,44.0,0,13,1,1,0,0,2,62.77,808.91,0,0,1,0,0,4.4835714285714285,1,17.975777777777775,0
1602,67.0,1,4,1,0,0,0,1,47.56,191.73,1,0,1,0,0,9.512,0,2.8195588235294116,1
292,49.0,0,42,1,1,0,1,2,99.26,4164.76,0,1,0,0,0,2.308372093023256,1,83.29520000000001,1
909,64.0,0,61,1,1,0,0,2,32.86,2006.36,0,0,0,0,0,0.53,1,30.867076923076922,0
1851,39.0,0,8,1,0,1,0,0,117.41,946.14,0,0,0,0,1,13.045555555555556,0,23.6535,0
3395,40.0,1,67,1,1,1,0,2,22.41,1510.68,0,1,0,0,0,0.3295588235294118,1,36.84585365853658,1
328,44.0,0,63,0,1,0,2,2,31.82,2011.36,0,0,0,1,0,0.4971875,0,44.696888888888886,0
607,44.0,1,9,0,1,1,2,3,51.13,464.31,0,0,1,1,0,5.113,0,10.318,0
1696,59.0,0,11,1,1,1,1,1,70.91,765.81,1,0,1,0,1,5.909166666666667,1,12.763499999999999,1
3364,19.0,0,42,0,0,1,0,2,41.61,1736.81,0,1,1,1,0,0.9676744186046512,0,86.84049999999999,1
587,44.0,1,13,0,0,1,0,0,93.62,1208.82,0,1,1,1,0,6.687142857142858,0,26.862666666666666,1
1945,44.0,0,36,0,1,1,1,2,55.75,2010.59,1,1,0,0,0,1.5067567567567568,0,44.67977777777777,1
1968,57.0,1,13,1,1,0,2,2,23.85,297.14,1,0,1,1,0,1.7035714285714287,1,5.123103448275862,1
941,50.0,1,12,1,1,1,2,2,107.77,1296.62,0,1,1,0,0,8.29,1,25.42392156862745,1
1161,26.0,1,37,0,1,1,2,2,114.39,4235.07,1,0,1,1,0,3.010263157894737,0,156.85444444444443,1
1718,60.0,0,52,1,1,1,0,1,81.86,4237.36,0,0,1,1,0,1.5445283018867924,1,69.46491803278688,0
620,65.0,0,71,1,1,0,2,1,100.65,7135.27,1,1,0,0,0,1.3979166666666667,1,108.11015151515153,1
2586,56.0,0,2,0,0,0,1,0,32.11,74.66,0,0,1,0,0,10.703333333333333,0,1.3098245614035087,0
2382,46.0,1,56,1,0,0,2,2,46.88,2632.25,1,1,0,1,0,0.8224561403508772,0,56.005319148936174,1
3648,59.0,0,60,1,1,1,0,3,52.52,3142.7,1,1,1,0,0,0.860983606557377,1,52.37833333333333,1
2225,43.0,1,23,1,1,0,0,2,116.08,2659.49,1,1,0,0,0,4.836666666666667,1,60.44295454545454,1
1635,52.0,0,40,1,1,0,0,2,71.22,2824.3,0,0,0,0,0,1.7370731707317073,1,53.28867924528302,0
2925,44.0,1,64,0,0,0,0,3,20.74,1342.07,1,0,0,0,0,0.31907692307692304,0,29.823777777777778,1
3280,42.0,1,23,1,0,0,0,0,58.02,1334.87,1,1,0,1,0,2.4175,0,31.04348837209302,1
315,41.0,1,29,0,0,1,2,2,20.78,621.46,0,0,1,0,0,0.6926666666666667,0,14.796666666666667,0
3456,30.0,0,51,1,1,1,0,2,43.78,2230.86,1,0,1,1,0,0.841923076923077,1,71.96322580645162,1
3706,24.0,1,69,1,1,1,0,1,65.47,4520.26,0,1,1,1,0,0.9352857142857143,1,180.81040000000002,1
2280,53.0,1,31,1,1,1,0,3,52.34,1631.45,0,1,1,0,0,1.635625,1,30.21203703703704,1
2295,62.0,1,50,0,1,0,0,1,23.27,1179.89,0,1,1,0,0,0.45627450980392154,0,18.7284126984127,1
395,37.0,1,20,1,1,0,2,1,31.63,637.61,1,0,1,0,0,1.506190476190476,1,16.77921052631579,1
43,18.0,1,55,1,1,0,0,3,75.09,4129.97,0,0,0,1,0,1.340892857142857,1,217.36684210526317,0
646,25.0,1,2,1,1,1,0,2,89.56,179.4,1,1,0,0,1,29.853333333333335,1,6.9,1
2849,63.0,0,25,1,1,1,2,0,60.45,1500.79,0,1,1,0,0,2.325,1,23.44984375,1
904,33.0,0,13,1,1,1,2,2,93.15,1207.13,0,1,1,0,0,6.653571428571429,1,35.50382352941177,1
2323,31.0,1,70,1,1,1,0,2,36.33,2543.61,1,1,0,1,0,0.5116901408450704,1,79.4878125,1
2206,29.0,0,67,1,1,1,1,0,32.21,2171.89,1,0,0,0,0,0.4736764705882353,1,72.39633333333333,1
3350,68.0,0,58,1,1,0,1,3,103.95,6024.8,1,1,1,1,0,1.7618644067796612,1,87.3159420289855,1
594,40.0,1,64,1,1,1,1,2,53.92,3461.51,1,0,1,0,0,0.8295384615384616,1,84.42707317073172,1
3446,32.0,1,69,1,1,0,0,0,63.22,4361.36,0,0,0,0,0,0.9031428571428571,1,132.16242424242424,0
698,45.0,1,59,0,1,1,2,0,114.76,6783.28,0,1,1,1,0,1.9126666666666667,0,147.46260869565216,1
3396,51.0,0,60,1,0,0,0,2,62.41,3751.37,1,1,0,1,0,1.0231147540983605,0,72.14173076923076,1
3621,19.0,1,62,1,1,1,0,2,20.35,1267.79,0,1,1,1,0,0.32301587301587303,1,63.3895,1
3287,49.0,0,16,0,1,1,0,2,113.8,1830.59,0,1,1,0,0,6.694117647058824,0,36.611799999999995,1
2433,40.0,1,68,1,1,0,0,2,21.41,1464.21,0,0,0,1,0,0.31028985507246376,1,35.71243902439024,0
3169,39.0,0,15,1,0,0,2,0,86.23,1304.09,1,0,0,0,0,5.389375,0,32.60225,1
2858,68.0,1,55,1,1,1,0,0,52.29,2897.27,0,1,0,1,0,0.93375,1,41.98942028985507,1
1374,42.0,1,35,1,1,1,0,0,67.04,2362.57,0,1,1,1,0,1.8622222222222224,1,54.94348837209303,1
3716,39.0,0,55,0,1,1,0,2,74.73,4114.81,0,1,1,0,0,1.3344642857142859,0,102.87025000000001,1
3733,39.0,0,14,0,0,0,0,2,60.85,847.48,1,1,0,0,0,4.056666666666667,0,21.187,1
2680,66.0,0,49,1,0,0,2,2,97.44,4778.22,1,0,1,0,0,1.9487999999999999,0,71.31671641791046,1
94,69.0,0,7,0,1,1,0,2,113.07,772.23,0,1,0,1,1,14.13375,0,11.031857142857143,1
2948,59.0,0,30,0,0,1,1,2,28.64,867.49,0,0,0,1,0,0.9238709677419356,0,14.458166666666667,0
3181,44.0,0,49,1,0,0,1,3,100.03,4890.87,0,0,1,0,0,2.0006,0,108.68599999999999,0
798,32.0,1,16,1,1,1,1,2,32.87,537.14,1,1,1,0,0,1.9335294117647057,1,16.276969696969697,1
2227,60.0,0,51,1,1,0,1,0,28.03,1449.33,0,0,0,0,0,0.5390384615384616,1,23.75950819672131,0
3351,54.0,1,42,1,1,1,0,0,115.58,4839.85,1,0,0,1,0,2.687906976744186,1,87.99727272727273,1
959,50.0,1,17,0,0,1,2,3,68.93,1171.31,1,1,0,1,0,3.829444444444445,0,22.966862745098037,1
1947,25.0,0,63,0,1,1,1,2,35.26,2210.74,0,1,1,0,0,0.5509375,0,85.02846153846153,1
2188,61.0,1,45,1,0,1,1,1,77.0,3447.72,1,1,0,0,0,1.673913043478261,0,55.60838709677419,1
2863,61.0,0,7,1,1,1,2,1,46.32,323.18,1,0,1,0,0,5.79,1,5.212580645161291,1
3614,22.0,0,27,0,1,0,2,2,66.43,1799.96,0,1,1,0,0,2.3725,0,78.2591304347826,1
3256,56.0,1,10,1,0,0,2,0,82.47,832.24,0,0,0,1,1,7.497272727272727,0,14.600701754385964,0
2340,21.0,1,34,0,1,0,2,1,106.93,3637.16,1,0,0,0,0,3.055142857142857,0,165.32545454545453,1
